cell_line,comparison,gene_set_library,pathway,enrichment_score,normalized_enrichment_score,nominal_p_value,false_discovery_rate,family_wise_error_rate,gene_set_size,matched_genes,leading_edge_genes,direction
T47D,REPOP_vs_CTR,Reactome_2022,rRNA Processing In Mitochondrion R-HSA-8868766,-0.8667936997006915,-1.0760718801184288,0.41229193341869397,0.9850712225283179,1.0,7/10,7.55%,HSD17B10;TRMT10C;MRM3;ELAC2;NSUN4;MTERF4;MRM1,negative
T47D,REPOP_vs_CTR,Reactome_2022,Trafficking And Processing Of Endosomal TLR R-HSA-1679131,0.4347988387489844,0.6235461951179373,0.9717514124293786,0.9866946020114249,1.0,4/13,3.69%,HSP90B1;CTSB;CTSK;LGMN,positive
T47D,REPOP_vs_CTR,Reactome_2022,Peptide Hormone Metabolism R-HSA-2980736,-0.729168224990312,-1.0750851522080593,0.38929695697796435,0.98835397405442,1.0,27/89,10.51%,INHBB;AOPEP;CPE;ERO1A;SPCS2;CTNNB1;SEC11A;EXOC5;INHBE;SLC30A5;EXOC1;TCF7L2;EXOC8;SLC30A6;SEC11C;EXOC3;KLF4;EXOC2;EXOC4;EXOC6;MYO5A;GATA4;MYRIP;RAB27A;KCTD11;SPCS1;SLC30A7,negative
T47D,REPOP_vs_CTR,Reactome_2022,Signaling By Leptin R-HSA-2586552,0.4348025484411414,0.6023795447270319,0.9230769230769231,0.9895876560602668,1.0,4/11,1.50%,IRS1;STAT3;SOCS3;STAT5A,positive
T47D,REPOP_vs_CTR,Reactome_2022,RNA Polymerase I Transcription Termination R-HSA-73863,-0.7906513000540436,-1.074037552326856,0.4807916181606519,0.9903811448815962,1.0,19/27,9.89%,POLR2H;GTF2H3;GTF2H1;POLR1D;UBTF;POLR1B;CCNH;POLR1E;TAF1B;POLR1A;TAF1D;CDK7;GTF2H2;POLR2E;CAVIN1;ERCC2;ERCC3;MNAT1;TBP,negative
T47D,REPOP_vs_CTR,Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,-0.7025231758299226,-1.072902676572156,0.28442211055276384,0.991114911575444,1.0,123/275,12.14%,IL6ST;PSMA3;PSMB4;PSMC6;PSMB1;PSMA2;PPP1CB;PSMA7;UBC;PSMC2;PTPN11;PSMD9;PSMC5;ANGPT1;PSMB3;PSME3;PSMD5;PPP2R5E;HRAS;PSMD12;PPP2R5C;PSMB7;SPTAN1;PSMC3;PIK3CB;DUSP4;PPP2CA;PSMF1;PSMC1;PSMC4;PSMB2;SHOC2;DUSP12;PSMD14;PPP1CC;JAK1;PIK3R1;MAP2K2;PIK3CA;RAP1B;PSMB6;PSMD6;PSMB5;RASAL2;UBB;PSMA5;PSMD10;LAMTOR3;NRAS;PSMD4;CDK1;PPP2CB;RAP1A;PSMD2;RANBP9;ARAF;PSMA1;GOLGA7;KITLG;DAB2IP;IQGAP1;CUL3;FGFR2;BCL2L1;UBA52;PSMD8;PSMD13;SPTBN2;DLG1;PSME4;PPP2R1A;LYPLA1;CSK;RNMT;CAMK2G;RASA2;PSMA4;ARL2;PSMD11;FRS2;EGFR;PPP2R1B;IRS2;RPS27A;MPP3;MAPK1;ARRB2;ARTN;CSF2RA;PTK2;MRAS;BRAF;PEA15;GFRA1;MARK3;SOS1;PSMA6;DUSP5;WDR83;ZDHHC9;PSME2;SPRED2;MAPK3;ACTN2;PSMB9;ABHD17A;RBX1;PDE6D;PAQR3;RCE1;SRC;ABHD17C;FNTA;SPTBN1;PPP5C;RASGRP1;EREG;NRG4;KBTBD7;MAP2K1;ITGA2B;FGFR4;CNKSR1,negative
T47D,REPOP_vs_CTR,Reactome_2022,HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520,-0.866028220333425,-1.0741927321421225,0.4234828496042216,0.9912049036493712,1.0,7/10,10.98%,XPO1;SET;ANP32A;ELAVL1;GPRC5A;NUP214;PRKCD,negative
T47D,REPOP_vs_CTR,Reactome_2022,Generation Of Second Messenger Molecules R-HSA-202433,-0.794530194929557,-1.0743346762076986,0.4454443194600675,0.9920511349373594,1.0,8/29,9.86%,PKN1;NCK1;ENAH;PKN2;VASP;PLCG1;EVL;ARHGEF7,negative
T47D,REPOP_vs_CTR,Reactome_2022,CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763,0.4388611540666253,0.6241497923027816,0.9248826291079812,0.9926131361851492,1.0,2/11,0.79%,AHCYL1;CALM1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Metabolism Of Amine-Derived Hormones R-HSA-209776,-0.8323380861347804,-1.0729365841622223,0.44642857142857145,0.9927237353937697,1.0,1/18,2.61%,DIDO1,negative
T47D,REPOP_vs_CTR,Reactome_2022,CYP2E1 Reactions R-HSA-211999,0.37688400930242205,0.5194911461436023,0.9776785714285714,0.992779081145444,1.0,2/10,9.08%,CYP2E1;CYP2A13,positive
T47D,REPOP_vs_CTR,Reactome_2022,Circadian Clock R-HSA-400253,-0.7510910779063162,-1.0733866749455827,0.40425531914893614,0.9932027215375707,1.0,46/66,13.18%,TBL1XR1;PPP1CB;UBC;NRIP1;CREB1;HIF1A;PPP1CC;NAMPT;FBXL3;UBB;LIN9;NCOR1;SIRT1;EP300;CREBBP;SREBF1;TBL1X;UBA52;CRY1;NCOA2;CARM1;CREM;BHLHE40;NFIL3;CUL1;NCOA1;PPP1CA;SKP1;CLOCK;NR3C1;RPS27A;MBD4;RBM4;CSNK1E;CRTC3;CRTC2;PER2;NR1D1;CHD9;HSD17B4;BTRC;PER1;F7;NCOA6;CRY2;PPARGC1A,negative
T47D,REPOP_vs_CTR,Reactome_2022,SUMOylation Of DNA Methylation Proteins R-HSA-4655427,-0.830283482720899,-1.0731071604159215,0.4539800995024876,0.993342203101366,1.0,11/16,11.84%,SUMO1;RING1;RNF2;SCMH1;PHC3;CBX2;CBX8;UBE2I;PCGF2;PHC2;DNMT1,negative
T47D,REPOP_vs_CTR,Reactome_2022,Signal Attenuation R-HSA-74749,0.45482430569709403,0.6303598825863849,0.9,0.9957787707951763,1.0,3/10,2.01%,SHC1;IRS1;INSR,positive
T47D,REPOP_vs_CTR,Reactome_2022,Recycling Of Bile Acids And Salts R-HSA-159418,-0.410810302524803,-0.5307466610845636,0.9975757575757576,0.9982532428306127,1.0,3/18,10.37%,NCOA2;NCOA1;SLC27A5,negative
T47D,REPOP_vs_CTR,Reactome_2022,Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471,-0.7775272690846898,-1.0715675626103194,0.42904656319290463,0.9984657929919737,1.0,24/37,11.94%,CCT5;CCT3;CCT8;NOP56;TCP1;TP53;CCT6A;CCT2;CCT4;USP11;CCT7;FBXL3;XRN2;AP3M1;ARFGEF2;FBXO4;CCNE2;FBXW2;KIFC3;KIF13A;FKBP9;FBXL5;CCNE1;WRAP53,negative
T47D,REPOP_vs_CTR,Reactome_2022,Regulation Of TLR By Endogenous Ligand R-HSA-5686938,0.4279041208994382,0.6368831373805515,0.9695121951219512,0.9985564963784316,1.0,2/18,1.27%,NDUFA2;S100A1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Crosslinking Of Collagen Fibrils R-HSA-2243919,-0.4052722839973017,-0.5052630398818093,0.990990990990991,0.998823188021545,1.0,2/10,13.57%,PXDN;LOXL3,negative
T47D,REPOP_vs_CTR,Reactome_2022,Regulation Of PTEN mRNA Translation R-HSA-8943723,-0.42468150139774496,-0.5311942811727244,0.9882506527415144,0.99900101973358,1.0,2/11,4.38%,VAPA;PTEN,negative
T47D,REPOP_vs_CTR,Reactome_2022,Protein Ubiquitination R-HSA-8852135,-0.7415696269573699,-1.0711812652025674,0.4170168067226891,0.9993473943212036,1.0,50/75,11.27%,PRKDC;UBC;UBE2N;UBE2E1;UCHL3;CDC73;HLTF;PCNA;USP9X;UBE2D3;UBA6;UBE2D2;CTR9;UBE2G1;RAD18;UBB;PEX2;UBE2Q2;UBE2B;WAC;UBE2J2;USP7;UBE2C;UBE2T;RNF40;PEX13;UBE2D1;UBA52;H2BC5;BCL10;UBE2W;CDC34;RNF20;UBE2E3;RRAGA;UBE2A;OTULIN;PEX10;SHPRH;RNF181;PEX14;RPS27A;USP5;UBE2V2;PEX5;PEX12;UBE2L3;DERL1;RNF152;UBE2Z,negative
T47D,REPOP_vs_CTR,Reactome_2022,Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940,-0.4322054064835172,-0.5343314822355449,0.982256020278834,0.9995310966782228,1.0,5/10,9.89%,AP1S2;AP1G1;AP1M1;AP1B1;PACS1,negative
T47D,REPOP_vs_CTR,Reactome_2022,Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,-0.4146543810980853,-0.5407600319418066,0.9915662650602409,0.9997441820160692,1.0,4/20,12.45%,KCNMA1;ITPR1;GUCY1A2;KCNMB3,negative
T47D,REPOP_vs_CTR,Reactome_2022,Hormone Ligand-Binding Receptors R-HSA-375281,-0.3166490440076871,-0.3997087649395287,0.9987341772151899,0.999745309651098,1.0,2/12,21.86%,GNRH1;GNRH2,negative
T47D,REPOP_vs_CTR,Reactome_2022,Aspirin ADME R-HSA-9749641,0.7930824933048808,1.4593530925406757,0.03125,1.0,0.9,9/43,8.00%,ABCC3;BSG;SLC16A1;CES2;ABCC2;CYP2E1;GLYATL3;UGT2B15;UGT2B11,positive
T47D,REPOP_vs_CTR,Reactome_2022,Activation Of Matrix Metalloproteinases R-HSA-1592389,0.8314603026304868,1.4417894908984477,0.057692307692307696,1.0,0.94,11/33,5.17%,TIMP1;TIMP2;MMP16;MMP15;FURIN;COL18A1;MMP11;CTSK;MMP28;MMP17;ELANE,positive
T47D,REPOP_vs_CTR,Reactome_2022,Defective GALNT12 Causes CRCS1 R-HSA-5083636,0.9131634097522893,1.3719012107858013,0.08383233532934131,1.0,0.998,1/17,0.15%,MUC1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Metallothioneins Bind Metals R-HSA-5661231,0.9611975806553653,1.3668122677669847,0.050980392156862744,1.0,0.999,3/11,3.78%,MT2A;MT1F;MT1X,positive
T47D,REPOP_vs_CTR,Reactome_2022,Gap Junction Assembly R-HSA-190861,0.897963263156707,1.355494895678068,0.12432432432432433,1.0,1.0,6/16,6.11%,GJA1;GJA3;GJB5;GJB3;GJB2;GJA5,positive
T47D,REPOP_vs_CTR,Reactome_2022,FGFR3 Mutant Receptor Activation R-HSA-2033514,0.9388423951240968,1.2985238834844888,0.15544041450777202,1.0,1.0,1/12,0.88%,FGFR3,positive
T47D,REPOP_vs_CTR,Reactome_2022,Reversible Hydration Of Carbon Dioxide R-HSA-1475029,0.9498135854662594,1.2979476698512964,0.10849056603773585,1.0,1.0,1/12,0.04%,CA12,positive
T47D,REPOP_vs_CTR,Reactome_2022,FGFR1 Ligand Binding And Activation R-HSA-190242,0.9098765555347211,1.293021250329619,0.16080402010050251,1.0,1.0,2/16,4.09%,FGFR1;FGF22,positive
T47D,REPOP_vs_CTR,Reactome_2022,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,0.6027658546051469,1.2847625909830258,0.034482758620689655,1.0,1.0,13/117,3.33%,HLA-E;CD81;NPDC1;B2M;HLA-F;ICAM5;HLA-B;HLA-A;NECTIN2;CD40;ITGAL;MICB;C3,positive
T47D,REPOP_vs_CTR,Reactome_2022,Glucocorticoid Biosynthesis R-HSA-194002,0.9693990433510662,1.2841542916994602,0.10747663551401869,1.0,1.0,2/10,2.86%,SERPINA6;HSD11B2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Keratan Sulfate Degradation R-HSA-2022857,0.9085772250940288,1.2797312685909963,0.18090452261306533,1.0,1.0,3/12,4.95%,HEXA;GLB1;HEXB,positive
T47D,REPOP_vs_CTR,Reactome_2022,Keratan Sulfate/Keratin Metabolism R-HSA-1638074,0.7213179744465924,1.2771944465379894,0.12173913043478261,1.0,1.0,9/33,3.63%,B4GAT1;HEXA;B4GALT5;B4GALT1;GLB1;B4GALT3;SLC35D2;ST3GAL6;ST3GAL2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902,0.7932965673151209,1.2696075144349839,0.19047619047619047,1.0,1.0,2/23,0.64%,RDH11;HSD17B1,positive
T47D,REPOP_vs_CTR,Reactome_2022,FGFR1c Ligand Binding And Activation R-HSA-190373,0.9402041330021768,1.26783239907728,0.16080402010050251,1.0,1.0,1/12,0.76%,FGFR1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Signaling By Activated Point Mutants Of FGFR1 R-HSA-1839122,0.9478699093525718,1.2585650040561591,0.1596244131455399,1.0,1.0,1/11,0.76%,FGFR1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Collagen Chain Trimerization R-HSA-8948216,0.689302517979772,1.2439152618890534,0.10526315789473684,1.0,1.0,7/44,4.44%,COL12A1;COL7A1;COL4A6;COL18A1;COL6A1;COL27A1;COL5A1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Sensory Perception Of Taste R-HSA-9717189,0.6566536690256853,1.243803309626583,0.11494252873563218,1.0,1.0,11/47,7.85%,KCNJ2;GNB1;SCN1B;SCNN1B;SCNN1D;TRPM4;GNB3;PLCB2;GNG13;GRM4;SCN4B,positive
T47D,REPOP_vs_CTR,Reactome_2022,Neurotoxicity Of Clostridium Toxins R-HSA-168799,0.9119055563333934,1.2384915092926683,0.2196078431372549,1.0,1.0,4/10,4.54%,VAMP2;SYT1;VAMP1;STX1B,positive
T47D,REPOP_vs_CTR,Reactome_2022,"GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590",0.7997943615027725,1.2254893253756176,0.2422360248447205,1.0,1.0,6/19,1.34%,ABAT;HSPA8;ALDH5A1;STXBP1;VAMP2;SYT1,positive
T47D,REPOP_vs_CTR,Reactome_2022,"Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170",0.7552331778588163,1.2165760507960828,0.23423423423423423,1.0,1.0,14/28,3.39%,HLA-E;PDIA3;CALR;TAPBP;B2M;HLA-F;HLA-B;HLA-A;SEC14L2;SEC24D;HSPA5;SEC24C;BECN1;CANX,positive
T47D,REPOP_vs_CTR,Reactome_2022,Digestion Of Dietary Carbohydrate R-HSA-189085,0.8550745696497751,1.175599360712724,0.3173076923076923,1.0,1.0,2/11,8.33%,PMEL;AMY2B,positive
T47D,REPOP_vs_CTR,Reactome_2022,Striated Muscle Contraction R-HSA-390522,0.672209203627138,1.174338894093305,0.18446601941747573,1.0,1.0,5/33,2.82%,TNNT1;TNNI3;TPM3;TPM1;TPM2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Retinoid Metabolism And Transport R-HSA-975634,0.6322506892670601,1.1708332202753644,0.1956521739130435,1.0,1.0,18/43,5.79%,SDC4;RDH11;LDLR;LRP8;LRP10;GPC1;SDC2;SDC3;LRP12;HSPG2;APOE;GPC3;AKR1C1;RBP4;BCO2;AKR1C3;GPC4;GPC2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Regulation Of Signaling By NODAL R-HSA-1433617,0.8340443896874699,1.170081326807434,0.3279569892473118,1.0,1.0,3/11,2.84%,ACVR2B;ACVR1B;ACVR1C,positive
T47D,REPOP_vs_CTR,Reactome_2022,Olfactory Signaling Pathway R-HSA-381753,0.4811898017909149,1.1666940103219348,0.0,1.0,1.0,3/394,3.46%,GNB1;LHX2;OR8A1,positive
T47D,REPOP_vs_CTR,Reactome_2022,N-glycan Antennae Elongation In medial/trans-Golgi R-HSA-975576,0.730971381697313,1.159833313238016,0.31386861313868614,1.0,1.0,10/26,3.34%,MAN2A1;FUCA1;MAN2A2;B4GALT5;B4GALT1;MGAT4B;B4GALT3;ST6GAL1;MGAT5;ST8SIA6,positive
T47D,REPOP_vs_CTR,Reactome_2022,O-linked Glycosylation Of Mucins R-HSA-913709,0.5913797012402817,1.1547611640578819,0.17142857142857143,1.0,1.0,10/58,4.00%,GALNT5;MUC1;GALNT6;GALNT11;GALNT2;B4GALT5;ST6GAL1;ST3GAL2;ST6GALNAC4;B3GNT9,positive
T47D,REPOP_vs_CTR,Reactome_2022,Keratan Sulfate Biosynthesis R-HSA-2022854,0.6744822830852569,1.1506208985529107,0.22900763358778625,1.0,1.0,7/28,3.63%,B4GAT1;B4GALT5;B4GALT1;B4GALT3;SLC35D2;ST3GAL6;ST3GAL2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Degradation Of Extracellular Matrix R-HSA-1474228,0.5773595753476671,1.1505215275271863,0.2962962962962963,1.0,1.0,21/109,3.68%,TIMP1;TIMP2;COL12A1;LAMA5;CAPN2;MMP16;ADAM15;CAPN1;BSG;MMP15;FURIN;ADAMTS4;COL18A1;BMP1;CTSB;MMP19;HSPG2;HTRA1;MMP11;CTSK;LAMB1,positive
T47D,REPOP_vs_CTR,Reactome_2022,O-linked Glycosylation R-HSA-5173105,0.5280100858988871,1.1484442193071054,0.09375,1.0,1.0,17/106,4.00%,THSD4;ADAMTS15;GALNT5;MUC1;B4GAT1;GALNT6;GALNT11;GALNT2;B4GALT5;ADAMTS4;ST6GAL1;ADAMTSL4;ADAMTS13;ADAMTS3;ST3GAL2;ST6GALNAC4;B3GNT9,positive
T47D,REPOP_vs_CTR,Reactome_2022,Dectin-2 Family R-HSA-5621480,0.685106795034918,1.142572340583502,0.2698412698412698,1.0,1.0,5/27,5.33%,MUC1;LYN;MUC15;FYN;PLCG2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430,0.7962223598921873,1.137866953301243,0.35978835978835977,1.0,1.0,1/14,1.24%,HLA-DRB1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Plasma Lipoprotein Assembly R-HSA-8963898,0.7522303291585886,1.1221361747681835,0.3313953488372093,1.0,1.0,7/16,6.32%,P4HB;BMP1;PRKCA;APOE;TRNP1;ABCA1;APOC1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Acyl Chain Remodelling Of PG R-HSA-1482925,0.7319818907063458,1.1138055600306558,0.327683615819209,1.0,1.0,3/18,2.62%,LPCAT1;PLA2G12A;PLA2G3,positive
T47D,REPOP_vs_CTR,Reactome_2022,Serotonin Receptors R-HSA-390666,0.8075574970323389,1.11048603867241,0.416289592760181,1.0,1.0,2/11,7.80%,HTR1D;HTR2C,positive
T47D,REPOP_vs_CTR,Reactome_2022,Termination Of O-glycan Biosynthesis R-HSA-977068,0.6939190075998679,1.1019786847488704,0.3591549295774648,1.0,1.0,5/24,4.58%,MUC1;ST6GAL1;ST3GAL2;ST6GALNAC4;MUC15,positive
T47D,REPOP_vs_CTR,Reactome_2022,Beta Defensins R-HSA-1461957,0.6116429090611428,1.0977007671422763,0.25773195876288657,1.0,1.0,2/35,9.91%,DEFB132;CCR2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104,0.7528371236165939,1.0849005614980782,0.4011627906976744,1.0,1.0,6/13,3.99%,ELOVL5;SYCP2;FADS2;ELOVL3;ACAA1;ELOVL2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Interaction With Cumulus Cells And Zona Pellucida R-HSA-2534343,0.7613767120436844,1.0741797902326566,0.4444444444444444,1.0,1.0,1/10,1.61%,B4GALT1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Defective C1GALT1C1 Causes TNPS R-HSA-5083632,0.6884662356450542,1.0607403922553433,0.36477987421383645,1.0,1.0,1/18,0.15%,MUC1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,0.5435237816749063,1.0565588081681723,0.3333333333333333,1.0,1.0,14/67,3.78%,COL12A1;P4HB;PPIB;COL7A1;P3H3;PLOD3;COL4A6;COL18A1;BMP1;PCOLCE;ADAMTS3;COL6A1;P4HA2;COL27A1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Transcriptional Regulation Of Testis Differentiation R-HSA-9690406,0.7223417271661153,1.0521268850198278,0.45145631067961167,1.0,1.0,3/13,1.58%,SOX9;WT1;PTGDS,positive
T47D,REPOP_vs_CTR,Reactome_2022,Reactions Specific To Complex N-glycan Synthesis Pathway R-HSA-975578,0.7666489019335647,1.0476950596706467,0.5283842794759825,1.0,1.0,3/10,1.04%,MAN2A1;FUCA1;MAN2A2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,0.5020172194454914,1.0451677447187064,0.36363636363636365,1.0,1.0,32/123,3.71%,TIMP1;IGFBP4;QSOX1;HSP90B1;CKAP4;SERPINA1;P4HB;CST3;TGOLN2;IGFBP2;LGALS1;TMEM132A;APP;TNNI3;KTN1;FN1;VWA1;GOLM1;SHISA5;APLP2;SDC2;CALU;CSF1;PRSS23;NUCB1;BMP4;C3;APOE;MFGE8;SPARCL1;LAMB1;KLK1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Lysosphingolipid And LPA Receptors R-HSA-419408,0.7210650966202181,1.038278876952083,0.40106951871657753,1.0,1.0,4/14,4.02%,PLPPR3;PLPPR2;S1PR5;S1PR2,positive
T47D,REPOP_vs_CTR,Reactome_2022,N-Glycan Antennae Elongation R-HSA-975577,0.7183605563241066,1.034664527184184,0.44565217391304346,1.0,1.0,7/15,3.34%,B4GALT5;B4GALT1;MGAT4B;B4GALT3;ST6GAL1;MGAT5;ST8SIA6,positive
T47D,REPOP_vs_CTR,Reactome_2022,Fertilization R-HSA-1187000,0.6133548148073447,1.0307208185687158,0.43884892086330934,1.0,1.0,1/25,1.61%,B4GALT1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Extracellular Matrix Organization R-HSA-1474244,0.41391630298641124,1.029533124660674,0.0,1.0,1.0,68/291,4.59%,TIMP1;TIMP2;COL12A1;SDC4;LAMA5;P4HB;PPIB;ACTN1;LTBP3;TNNI3;CAPN2;ITGB5;FN1;ICAM5;LTBP4;ITGB8;DDR1;COL7A1;P3H3;MMP16;ADAM15;CAPN1;SDC2;PDGFA;BSG;ITGA3;MMP15;SDC3;FURIN;ITGB6;PLOD3;PDGFB;BGN;JAM2;ADAMTS4;COL4A6;ITGAL;COL18A1;BMP1;PRKCA;CTSB;MMP19;PCOLCE;BMP4;TGFB1;PLEC;HSPG2;HTRA1;ITGA10;ADAMTS3;COL6A1;P4HA2;MMP11;CTSK;CD47;LAMB1;COL27A1;SH3PXD2A;NTN4;ICAM1;EFEMP2;FBLN1;MFAP2;COL5A1;BMP7;BCAN;MMP28;ITGB2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Tandem Pore Domain Potassium Channels R-HSA-1296346,0.7381437759221722,1.0293823893208094,0.5138888888888888,1.0,1.0,1/12,0.14%,KCNK6,positive
T47D,REPOP_vs_CTR,Reactome_2022,Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,0.5228184385554708,1.025169362829349,0.3064516129032258,1.0,1.0,9/68,3.34%,THSD4;ADAMTS15;MUC1;B4GAT1;LFNG;ADAMTS4;ADAMTSL4;ADAMTS13;ADAMTS3,positive
T47D,REPOP_vs_CTR,Reactome_2022,"POU5F1 (OCT4), SOX2, NANOG Activate Genes Related To Proliferation R-HSA-2892247",0.7226517192975631,1.0167460587009651,0.5023474178403756,1.0,1.0,1/12,1.00%,STAT3,positive
T47D,REPOP_vs_CTR,Reactome_2022,Post-translational Protein Phosphorylation R-HSA-8957275,0.4993136210889882,1.014824806135276,0.3157894736842105,1.0,1.0,30/106,3.68%,TIMP1;IGFBP4;QSOX1;HSP90B1;CKAP4;SERPINA1;P4HB;CST3;TGOLN2;LGALS1;TMEM132A;APP;TNNI3;KTN1;FN1;VWA1;GOLM1;SHISA5;APLP2;SDC2;CALU;CSF1;PRSS23;NUCB1;BMP4;C3;APOE;MFGE8;SPARCL1;LAMB1,positive
T47D,REPOP_vs_CTR,Reactome_2022,Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,0.550379004580316,1.01453179246203,0.37209302325581395,1.0,1.0,11/47,3.42%,SDC4;RDH11;LDLR;LRP8;LRP10;GPC1;SDC2;SDC3;LRP12;HSPG2;APOE,positive
T47D,REPOP_vs_CTR,Reactome_2022,Defective GALNT3 Causes HFTC R-HSA-5083625,0.681994366506515,1.0118491752609238,0.4720496894409938,1.0,1.0,1/17,0.15%,MUC1,positive
T47D,REPOP_vs_CTR,Reactome_2022,"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",0.46213302200693845,1.0078885534680302,0.36363636363636365,1.0,1.0,43/112,2.65%,COX6C;ATP5ME;NDUFA1;COX7C;UQCRQ;ATP5F1E;NDUFS5;ATP5MF;NDUFB1;UQCR10;COX8A;ATP5MC3;NDUFA2;NDUFS6;NDUFB10;NDUFC1;NDUFB4;ATP5F1A;UQCRB;UQCR11;UQCRH;ATP5MC2;ATP5MG;NDUFS4;COX6B1;NDUFV1;COX14;COX7B;NDUFC2;NDUFA13;ATP5PF;COX5B;COX4I1;NDUFA10;NDUFS2;NDUFA6;COQ10A;NDUFS3;UQCRC1;NDUFB2;CCNI;NDUFS7;NDUFB3,positive
T47D,REPOP_vs_CTR,Reactome_2022,Defective B3GALTL Causes PpS R-HSA-5083635,0.5514169821077798,1.0071513182850322,0.42718446601941745,1.0,1.0,6/37,3.34%,THSD4;ADAMTS15;ADAMTS4;ADAMTSL4;ADAMTS13;ADAMTS3,positive
T47D,REPOP_vs_CTR,Reactome_2022,O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214,0.5506260581301198,1.006097824531769,0.42424242424242425,1.0,1.0,6/38,3.34%,THSD4;ADAMTS15;ADAMTS4;ADAMTSL4;ADAMTS13;ADAMTS3,positive
T47D,REPOP_vs_CTR,Reactome_2022,Metabolism Of Steroid Hormones R-HSA-196071,0.5876538408722958,1.0030876321304203,0.4396551724137931,1.0,1.0,6/35,2.86%,SERPINA6;HSD17B12;HSD17B1;TSPO;FDXR;HSD11B2,positive
T47D,REPOP_vs_CTR,Reactome_2022,HDL Remodeling R-HSA-8964058,0.7241097853546655,1.0020621108694714,0.5201793721973094,1.0,1.0,4/10,5.98%,ABCG1;APOE;PLTP;LIPG,positive
T47D,REPOP_vs_CTR,Reactome_2022,Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691,0.6229695925215328,0.9972630136592928,0.4583333333333333,1.0,1.0,3/21,1.37%,PTGR1;GGT5;MAPKAPK2,positive
T47D,REPOP_vs_CTR,Reactome_2022,Neurotransmitter Release Cycle R-HSA-112310,0.5196454342400986,0.9961130749075484,0.4166666666666667,1.0,1.0,17/50,4.67%,ABAT;HSPA8;PPFIA1;ALDH5A1;STXBP1;GLS2;ARL6IP5;VAMP2;SYT1;SLC1A1;SYN1;LIN7A;LIN7B;SLC6A12;MAOA;RAB3A;SH2D3C,positive
T47D,REPOP_vs_CTR,Reactome_2022,"Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207",0.5418689232114838,0.9948870945751523,0.40860215053763443,1.0,1.0,8/41,7.85%,GNB1;SCN1B;TRPM4;GNB3;PLCB2;GNG13;GRM4;SCN4B,positive
T47D,REPOP_vs_CTR,Reactome_2022,Cellular Hexose Transport R-HSA-189200,0.6454043271380788,0.9886838089890037,0.46808510638297873,1.0,1.0,5/21,4.70%,SLC2A10;SLC50A1;SLC2A6;SLC2A4;SLC45A3,positive
T47D,REPOP_vs_CTR,Reactome_2022,Defensins R-HSA-1461973,0.5291310240309229,0.984516275514509,0.40625,1.0,1.0,4/42,16.48%,DEFB132;CCR2;PRSS3;DEFB126,positive
