cell_line,comparison,gene_set_library,pathway,enrichment_score,normalized_enrichment_score,nominal_p_value,false_discovery_rate,family_wise_error_rate,gene_set_size,matched_genes,leading_edge_genes,direction
T47D,REPOP_vs_TIS,MSigDB_Hallmark_2020,G2-M Checkpoint,0.856645916480157,1.3817845278947407,0.0,0.0,0.0,146/200,6.68%,H2AZ1;HMGN2;STMN1;PTTG1;TMPO;SMC2;CKS1B;CCND1;BIRC5;MKI67;SMC4;CCNA2;CENPF;CHEK1;SMC1A;MCM3;NOLC1;LMNB1;PRC1;HMMR;TOP2A;RAD21;KIF11;RACGAP1;MCM6;H2AZ2;NSD2;TRA2B;ILF3;HMGB3;MYBL2;HNRNPD;CDKN3;KIF22;UCK2;PBK;CDC20;HNRNPU;TFDP1;DDX39A;MAD2L1;MCM2;SMARCC1;SRSF2;KIF20B;TACC3;SRSF10;PLK1;CKS2;AMD1;TPX2;HMGA1;KNL1;ESPL1;AURKA;DTYMK;UBE2S;CCNB2;DBF4;CDK1;NDC80;KIF15;UBE2C;KIF23;LIG3;H2AX;MYC;NEK2;KIF4A;KIF2C;NASP;EZH2;AURKB;ORC6;CCNF;CENPE;BUB1;CDKN2C;KMT5A;ODF2;CDC27;TTK;SFPQ;SRSF1;SLC7A1;BARD1;CBX1;CDC6;CASP8AP2;MAP3K20;TROAP;PDS5B;CHAF1A;FBXO5;BRCA2;SNRPD1;LBR;INCENP;KIF5B;GINS2;MT2A;CUL3;TNPO2;DKC1;NUSAP1;SUV39H1;E2F1;NOTCH2;KPNA2;POLE;SYNCRIP;NUP50;MNAT1;STAG1;CDC25A;CDC25B;CENPA;EXO1;RPA2;STIL;PRMT5;MCM5;GSPT1;CUL4A;FOXN3;MTF2;CCNT1;TENT4A;CUL1;PAFAH1B1;EWSR1;PLK4;RBL1;EFNA5;SAP30;PRIM2;CDKN1B;NUP98;CUL5;POLA2;CDC45;G3BP1;ABL1;RBM14;CDC7;FANCC,positive
T47D,REPOP_vs_TIS,MSigDB_Hallmark_2020,Interferon Gamma Response,-0.7998003757769465,-1.7345308725392592,0.0,0.0,0.0,86/200,2.85%,IFI27;HLA-B;IFIT1;B2M;MX1;BST2;ISG15;HLA-A;STAT1;BTG1;OAS3;OAS2;XAF1;PARP14;UBE2L6;ZNFX1;IFIT3;IFI35;LGALS3BP;ADAR;SP110;DDX58;IFIH1;TNFSF10;EIF2AK2;HELZ2;IFITM3;HERC6;PSMB8;VAMP8;STAT3;DDX60;PLSCR1;IFIT2;SAMHD1;PSMB9;IRF9;PSME2;NFKBIA;RBCK1;TXNIP;OASL;DHX58;CDKN1A;IFI44;CASP4;IRF7;APOL6;USP18;OGFR;CASP8;TAP1;HLA-DMA;STAT2;ARID5B;SAMD9L;TRIM26;CD74;PML;HIF1A;MVP;MYD88;ISG20;RNF213;PTPN1;RSAD2;TDRD7;EPSTI1;NMI;IRF1;TRIM21;IFI44L;PARP12;LAP3;BATF2;BANK1;SECTM1;HLA-DRB1;NLRC5;ICAM1;PSME1;CFB;GBP4;PNPT1;RTP4;CFH,negative
T47D,REPOP_vs_TIS,MSigDB_Hallmark_2020,Interferon Alpha Response,-0.8917956647558277,-1.8062885699936808,0.0,0.0,0.0,70/97,3.06%,IFI27;B2M;MX1;BST2;ISG15;OAS1;PARP9;HLA-C;PARP14;UBE2L6;IFIT3;IFI35;LGALS3BP;SAMD9;ADAR;SP110;IFIH1;EIF2AK2;HELZ2;IFITM3;HERC6;PSMB8;DDX60;PLSCR1;IFIT2;PSMB9;IRF9;PSME2;TXNIP;GBP2;OASL;DHX58;CD47;IFI44;IRF7;USP18;OGFR;CASP8;TAP1;CNP;STAT2;LAMP3;SAMD9L;TRIM26;CD74;ELF1;ISG20;RSAD2;TDRD7;TMEM140;EPSTI1;NMI;IRF1;TRIM21;IFI44L;PARP12;LAP3;BATF2;TENT5A;TRIM5;UBA7;NUB1;PSME1;IFITM1;GBP4;PNPT1;RTP4;GMPR;CASP1;CMPK2,negative
T47D,REPOP_vs_TIS,Reactome_2022,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,-0.7968386619465914,-1.6703465610436437,0.0,0.021002400274317063,0.035,12/117,3.26%,HLA-B;B2M;HLA-A;HLA-C;HLA-E;HLA-F;NPDC1;CXADR;ICAM1;IFITM1;PVR;ULBP3,negative
T47D,REPOP_vs_TIS,Reactome_2022,Interferon Alpha/Beta Signaling R-HSA-909733,-0.9000880306764587,-1.6880913063033676,0.0,0.025002857469425075,0.021,35/72,1.68%,IFI6;IFI27;HLA-B;IFIT1;MX1;BST2;ISG15;HLA-A;STAT1;OAS1;OAS3;HLA-C;OAS2;XAF1;IFIT3;IFI35;HLA-E;ADAR;HLA-F;IFITM3;PSMB8;IFIT2;SAMHD1;IRF9;GBP2;OASL;IFIT5;IRF7;USP18;STAT2;ISG20;PTPN1;RSAD2;IRF1;IFNAR1,negative
T47D,TIS_vs_CTR,MSigDB_Hallmark_2020,Interferon Alpha Response,0.8852623659417477,1.8478729943046999,0.0,0.0,0.0,68/97,2.55%,IFI27;B2M;MX1;BST2;ISG15;OAS1;PARP9;HLA-C;PARP14;UBE2L6;LGALS3BP;IFIT3;IFI35;SAMD9;ADAR;PSMB8;SP110;IFIH1;HELZ2;IFITM3;TXNIP;EIF2AK2;HERC6;DDX60;IFIT2;IRF9;PLSCR1;DHX58;PSMB9;GBP2;OASL;PSME2;CD47;IFI44;TAP1;IRF7;CNP;USP18;OGFR;CD74;SAMD9L;LAMP3;STAT2;CASP8;ISG20;PSME1;IRF1;ELF1;RSAD2;TMEM140;EPSTI1;TDRD7;NMI;IFI44L;TENT5A;TRIM21;TRIM26;PROCR;BATF2;TRIM5;UBA7;PARP12;IFITM1;GBP4;RTP4;CASP1;CMPK2;GMPR,positive
T47D,TIS_vs_CTR,MSigDB_Hallmark_2020,G2-M Checkpoint,-0.881399016269236,-1.289387052404982,0.0,0.0,0.0,159/200,7.05%,H2AZ1;HMGN2;STMN1;TMPO;CKS1B;SMC4;SMC2;PTTG1;CHEK1;HNRNPU;TRA2B;DDX39A;MCM2;CCNA2;RAD21;MKI67;BIRC5;HNRNPD;CENPF;KIF11;PRC1;LMNB1;RACGAP1;ILF3;NSD2;NOLC1;SMC1A;H2AZ2;TFDP1;CDKN3;MAD2L1;MCM3;AMD1;SLC7A5;DTYMK;PBK;MYBL2;HMMR;UCK2;KIF22;MYC;KNL1;SRSF2;SLC7A1;TPX2;SYNCRIP;H2AX;CDC20;MCM6;NASP;GINS2;CBX1;SRSF10;KIF23;CCNB2;KIF15;TOP2A;ESPL1;EZH2;AURKB;DBF4;SFPQ;LBR;KIF20B;CDK1;TACC3;HMGB3;TTK;KIF4A;NDC80;PLK1;CCND1;UBE2C;G3BP1;MAP3K20;SMARCC1;SRSF1;KPNA2;KIF2C;NEK2;CDC27;FBXO5;PDS5B;LIG3;CCNF;CDC6;DKC1;CENPE;UBE2S;BRCA2;CKS2;BUB1;ODF2;ORC6;STAG1;BARD1;CHAF1A;AURKA;SUV39H1;SNRPD1;CDKN2C;KMT5A;PRMT5;NUSAP1;POLE;CUL3;TROAP;GSPT1;MCM5;XPO1;CASP8AP2;INCENP;EXO1;NOTCH2;RPA2;CUL4A;NCL;NUP98;NUP50;E2F1;EWSR1;POLA2;CDC25B;STIL;RBL1;SAP30;KIF5B;MNAT1;CDKN1B;TNPO2;CENPA;PLK4;RBM14;CDC25A;PRIM2;CUL1;PAFAH1B1;CDK4;CDC45;KPNB1;HMGA1;CTCF;DR1;FOXN3;CHMP1A;CUL5;HUS1;ABL1;RASAL2;TENT4A;POLQ;ODC1;MTF2;CDC7;WRN;SS18;BUB3;CCNT1;KATNA1,negative
T47D,TIS_vs_CTR,MSigDB_Hallmark_2020,Myc Targets V1,-0.9106927270694027,-1.33256536161181,0.0,0.0,0.0,178/200,6.97%,RPS2;RPLP0;RPS3;RPS6;PPIA;HNRNPA2B1;RPL6;H2AZ1;RACK1;HNRNPA1;LDHA;RAN;EPRS1;RPL14;SET;CCT5;RRM1;DEK;XPOT;RPS10;NAP1L1;RPS5;HSPD1;EIF4H;PCNA;SLC25A3;PA2G4;SRSF3;PTGES3;NME1;SRSF7;HNRNPC;NPM1;IARS1;HNRNPU;RPL22;TRA2B;TYMS;RPL18;MCM2;CCNA2;XRCC6;HNRNPR;RFC4;CYC1;DUT;EEF1B2;HNRNPD;FBL;PRDX3;PRDX4;HNRNPA3;PGK1;EIF2S2;NOLC1;YWHAE;TFDP1;SNRPA;MAD2L1;MCM7;GLO1;SERBP1;POLD2;CCT7;CBX3;MYC;SRSF2;SYNCRIP;SNRPA1;CCT4;ABCE1;ACP1;CDC20;EIF1AX;MCM4;USP1;MCM6;PCBP1;PABPC4;IMPDH2;VDAC3;DHX15;RANBP1;ILF2;PSMA2;C1QBP;RSL1D1;UBA2;TRIM28;TCP1;RUVBL2;PSMB3;PHB2;CDK2;EIF4E;PSMC6;HDDC2;PSMB2;PRPS2;G3BP1;SMARCC1;CCT2;SRSF1;KPNA2;EIF2S1;YWHAQ;CCT3;TOMM70;PSMA7;EIF4G2;PSMA1;CLNS1A;SRPK1;MRPL9;LSM2;SNRPD1;TARDBP;SF3B3;EIF3D;KARS1;TUFM;GSPT1;VBP1;MCM5;XPO1;RNPS1;CNBP;EIF3B;HPRT1;NDUFAB1;VDAC1;CTPS1;PHB;UBE2E1;TXNL4A;MRPL23;NCBP1;PSMD14;NOP16;SSB;POLE3;PABPC1;EXOSC7;PSMC4;COX5A;AIMP2;DDX21;SNRPB2;SRM;APEX1;SNRPD3;ERH;PRPF31;HDAC2;NHP2;SF3A1;CUL1;AP3S1;CSTF2;CDK4;PSMD8;NOP56;CDC45;GOT2;ORC2;KPNB1;MRPS18B;LSM7;SSBP1;PSMD1;PSMA4;ODC1;ETF1;GNL3;SNRPG;STARD7;FAM120A;BUB3,negative
T47D,TIS_vs_CTR,MSigDB_Hallmark_2020,E2F Targets,-0.922014007591655,-1.3431271719412576,0.0,0.0,0.0,184/200,5.46%,TFRC;CBX5;H2AZ1;SNRPB;RAN;STMN1;MTHFD2;SSRP1;TUBB;PRKDC;TMPO;DEK;CKS1B;PAICS;NAP1L1;SMC4;ANP32E;PCNA;HMGB2;PA2G4;HELLS;TK1;NME1;PTTG1;CHEK1;TRA2B;DDX39A;MCM2;XRCC6;RAD21;TIMELESS;IPO7;GINS1;MKI67;DUT;CSE1L;BIRC5;HNRNPD;DIAPH3;PRDX4;LMNB1;RACGAP1;ILF3;UBE2T;NOLC1;SMC1A;RBBP7;CDKN3;MAD2L1;RRM2;MCM3;MCM7;ATAD2;PSIP1;MYBL2;MELK;HMMR;POLD2;KIF22;MYC;EXOSC8;SRSF2;SYNCRIP;H2AX;RPA3;NBN;TRIP13;CDC20;MCM4;MLH1;USP1;SMC3;DLGAP5;MCM6;NASP;NUP107;RFC2;RPA1;SPAG5;RFC3;RANBP1;CCNB2;TP53;TOP2A;MRE11;BRCA1;ESPL1;EZH2;AURKB;NCAPD2;NUDT21;LBR;CDK1;BUB1B;TACC3;HMGB3;KIF4A;PLK1;DNMT1;SPC24;DEPDC1;GINS4;TUBG1;UNG;RAD51C;CDCA8;SRSF1;KPNA2;SHMT1;KIF2C;POLD3;EIF2S1;PDS5B;TCF19;CIT;SMC6;CENPE;UBE2S;NUP205;BRCA2;CKS2;ORC6;STAG1;UBR7;BARD1;MSH2;SPC25;CCP110;AURKA;RFC1;AK2;SUV39H1;CDKN2C;CHEK2;POLE;RNASEH2A;LIG1;DONSON;GSPT1;DSCC1;WEE1;MCM5;CENPM;XPO1;MXD3;CDKN2A;CTPS1;PHF5A;RAD1;SLBP;RPA2;PMS2;MMS22L;NAA38;CNOT9;TBRG4;POLA2;ZW10;ASF1B;CDC25B;PSMC3IP;NUP153;RAD51AP1;CDKN1B;PLK4;KIF18B;CDC25A;PRIM2;DCK;WDR90;POP7;CDK4;PPP1R8;TIPIN;BRMS1L;NOP56;ING3;POLD1;ORC2;DCTPP1;HMGA1;CTCF;CDCA3;EED,negative
T47D,TIS_vs_CTR,MSigDB_Hallmark_2020,Interferon Gamma Response,0.7513188385454468,1.7483872207623594,0.0,0.0034158838599487617,0.001,86/200,2.47%,HLA-B;IFI27;B2M;IFIT1;MX1;BST2;ISG15;HLA-A;STAT1;OAS2;XAF1;OAS3;PARP14;ZNFX1;UBE2L6;LGALS3BP;IFIT3;BTG1;IFI35;ADAR;CDKN1A;DDX58;TNFSF10;PSMB8;SP110;IFIH1;HELZ2;IFITM3;TXNIP;VAMP8;EIF2AK2;STAT3;HERC6;DDX60;IFIT2;IRF9;NFKBIA;PLSCR1;DHX58;PSMB9;OASL;PSME2;SAMHD1;IFI44;RNF213;TAP1;IRF7;USP18;APOL6;OGFR;CASP4;CD74;RBCK1;MVP;SAMD9L;PTPN1;PML;STAT2;HLA-DMA;TAPBP;MYD88;CASP8;ISG20;PSME1;HLA-DRB1;IRF1;RSAD2;EPSTI1;TDRD7;NMI;IFI44L;SECTM1;TRIM21;TRIM26;BATF2;ICAM1;PARP12;CFB;GBP4;BANK1;CD40;NLRC5;CFH;RTP4;CASP1;CMPK2,positive
T47D,TIS_vs_CTR,Reactome_2022,Interferon Alpha/Beta Signaling R-HSA-909733,0.8823829353486291,1.788297408957797,0.0,0.007067088940213258,0.002,34/72,1.32%,IFI6;HLA-B;IFI27;IFIT1;MX1;BST2;ISG15;HLA-A;HLA-E;STAT1;OAS1;OAS2;XAF1;HLA-C;OAS3;IFIT3;IFI35;ADAR;HLA-F;PSMB8;IFITM3;IFIT2;IRF9;GBP2;OASL;SAMHD1;IFIT5;IRF7;USP18;PTPN1;STAT2;ISG20;IRF1;RSAD2,positive
T47D,TIS_vs_CTR,Reactome_2022,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,0.7888504047812661,1.7135384136053442,0.0,0.018677306484849325,0.029,11/117,2.27%,HLA-B;B2M;HLA-A;HLA-E;HLA-C;NPDC1;HLA-F;CD81;ICAM1;IFITM1;CD40,positive
