perturbation_rank,model_name,target,intervention,association_sign,direction_evidence,priority_score,evidence_source_count,affected_pathway_count,affected_pathways,mean_baseline_escape_probability,mean_perturbed_escape_probability,mean_delta_escape_probability,mean_predicted_escape_reduction,median_predicted_escape_reduction,maximum_predicted_escape_reduction,cells_with_reduced_escape_probability,fraction_cells_with_reduced_escape_probability,perturbation_strength,confidence_score,intervention_score,predicted_effect,rap_effect_fraction
35,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9713589051439259,0.5619526304406022,-0.5619526304406022,-0.5600588961718822,-3.1503980554607764e-06,0,0.0,1.0,0.476746799236664,-0.267909117885181,predicted_worsening,0.1
36,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9713589051439259,0.5619526304406022,-0.5619526304406022,-0.5600588961718822,-3.1503980554607764e-06,0,0.0,1.0,0.47876831847577345,-0.26904511593908487,predicted_worsening,0.1
37,rap_plus_pathways,PBK,inhibit,1.0,differential_expression_effect,0.6421132486951168,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9713589051439259,0.5619526304406022,-0.5619526304406022,-0.5600588961718822,-3.1503980554607764e-06,0,0.0,1.0,0.487723291014225,-0.27407738631259104,predicted_worsening,0.1
38,rap_plus_pathways,AURKB,inhibit,1.0,differential_expression_effect,0.6030594551555394,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9046421053209693,0.49523583061764564,-0.49523583061764564,-0.48038137203596915,-3.527615430802844e-07,0,0.0,1.0,0.5681963942444364,-0.2813912132575947,predicted_worsening,0.1
39,rap_plus_pathways,CCNA2,inhibit,1.0,differential_expression_effect,0.6722182796119277,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9713589051439259,0.5619526304406022,-0.5619526304406022,-0.5600588961718822,-3.1503980554607764e-06,0,0.0,1.0,0.5027758064726305,-0.28253618696918986,predicted_worsening,0.1
40,rap_plus_pathways,KIF11,inhibit,1.0,differential_expression_effect,0.6880991043016356,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9713589051439259,0.5619526304406022,-0.5619526304406022,-0.5600588961718822,-3.1503980554607764e-06,0,0.0,1.0,0.5107162188174844,-0.28699832257316354,predicted_worsening,0.1
41,rap_plus_pathways,PRC1,inhibit,1.0,differential_expression_effect,0.6915602903572053,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9713589051439259,0.5619526304406022,-0.5619526304406022,-0.5600588961718822,-3.1503980554607764e-06,0,0.0,1.0,0.5124468118452693,-0.2879708338773494,predicted_worsening,0.1
42,rap_plus_pathways,CDC20,inhibit,1.0,differential_expression_effect,0.6363605104807625,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9046421053209693,0.49523583061764564,-0.49523583061764564,-0.48038137203596915,-3.527615430802844e-07,0,0.0,1.0,0.5848469219070479,-0.2896371511548102,predicted_worsening,0.1
43,rap_plus_pathways,PLK1,inhibit,1.0,differential_expression_effect,0.6453224467779706,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9046421053209693,0.49523583061764564,-0.49523583061764564,-0.48038137203596915,-3.527615430802844e-07,0,0.0,1.0,0.5893278900556519,-0.29185628713785533,predicted_worsening,0.1
44,rap_plus_pathways,H2AZ1,inhibit,1.0,differential_expression_effect,0.6153880489342868,3.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9046421053209693,0.49523583061764564,-0.49523583061764564,-0.48038137203596915,-3.527615430802844e-07,0,0.0,1.0,0.6076940244671434,-0.30095185496836563,predicted_worsening,0.1
45,rap_plus_pathways,CKS1B,inhibit,1.0,differential_expression_effect,0.6875863313758503,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9046421053209693,0.49523583061764564,-0.49523583061764564,-0.48038137203596915,-3.527615430802844e-07,0,0.0,1.0,0.6104598323545918,-0.30232158213483495,predicted_worsening,0.1
46,rap_plus_pathways,LMNB1,inhibit,1.0,differential_expression_effect,0.6887235532582613,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9046421053209693,0.49523583061764564,-0.49523583061764564,-0.48038137203596915,-3.527615430802844e-07,0,0.0,1.0,0.6110284432957973,-0.3026031786466012,predicted_worsening,0.1
47,rap_plus_pathways,E2F1,inhibit,1.0,transition_model_effect,0.6874416343554115,3.0,1,G2-M Checkpoint,0.40940627470332364,0.9713589051439259,0.5619526304406022,-0.5619526304406022,-0.5600588961718822,-3.1503980554607764e-06,0,0.0,1.0,0.5437208171777057,-0.30554534343832546,predicted_worsening,0.1
48,rap_plus_pathways,CENPF,inhibit,1.0,differential_expression_effect,0.6703024014578206,4.0,1,G2-M Checkpoint,0.40940627470332364,0.9713589051439259,0.5619526304406022,-0.5619526304406022,-0.5600588961718822,-3.1503980554607764e-06,0,0.0,1.0,0.5684845340622436,-0.31946137928107793,predicted_worsening,0.1
49,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9046421053209693,0.49523583061764564,-0.49523583061764564,-0.48038137203596915,-3.527615430802844e-07,0,0.0,1.0,0.668776334293376,-0.3312020034112043,predicted_worsening,0.1
50,rap_plus_pathways,TOP2A,inhibit,1.0,differential_expression_effect,0.7809166065664604,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9046421053209693,0.49523583061764564,-0.49523583061764564,-0.48038137203596915,-3.527615430802844e-07,0,0.0,1.0,0.7237916366165635,-0.35844755235390896,predicted_worsening,0.1
1,rap_plus_pathways,HMGB2,inhibit,1.0,differential_expression_effect,0.7573902312818401,3.0,1,E2F Targets,0.40940627470332364,0.08448950061729187,-0.3249167740860317,0.3249167740860317,0.36251540172866137,0.6456412578714368,79508,1.0,1.0,0.57869511564092,0.1880277501533908,predicted_suppression,0.25
2,rap_plus_pathways,RRM2,inhibit,1.0,differential_expression_effect,0.6884224623231245,2.0,1,E2F Targets,0.40940627470332364,0.08448950061729187,-0.3249167740860317,0.3249167740860317,0.36251540172866137,0.6456412578714368,79508,1.0,1.0,0.5108778978282289,0.16599279851420143,predicted_suppression,0.25
3,rap_plus_pathways,GINS1,inhibit,1.0,differential_expression_effect,0.6352045905748,2.0,1,E2F Targets,0.40940627470332364,0.08448950061729187,-0.3249167740860317,0.3249167740860317,0.36251540172866137,0.6456412578714368,79508,1.0,1.0,0.48426896195406666,0.15734710890810655,predicted_suppression,0.25
4,rap_plus_pathways,MELK,inhibit,1.0,differential_expression_effect,0.5980906638233262,2.0,1,E2F Targets,0.40940627470332364,0.08448950061729187,-0.3249167740860317,0.3249167740860317,0.36251540172866137,0.6456412578714368,79508,1.0,1.0,0.46571199857832973,0.15131764023122948,predicted_suppression,0.25
5,rap_plus_pathways,KRT80,activate,-1.0,differential_expression_effect,0.6995790414627282,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.26042179674815136,-0.1489844779551722,0.1489844779551722,0.16305950486177206,0.289115722265103,79508,1.0,1.0,0.5164561873980308,0.0769439554662142,predicted_suppression,0.25
6,rap_plus_pathways,IVL,activate,-1.0,differential_expression_effect,0.6192567491510668,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.26042179674815136,-0.1489844779551722,0.1489844779551722,0.16305950486177206,0.289115722265103,79508,1.0,1.0,0.4762950412422,0.07096056807210638,predicted_suppression,0.25
7,rap_plus_pathways,CLU,activate,-1.0,differential_expression_effect,0.7603539739481504,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.44684365364074186,0.04980761137296046,predicted_suppression,0.25
8,rap_plus_pathways,BCAS1,activate,-1.0,differential_expression_effect,0.6837812817613224,3.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.4418906408806612,0.04925552177144236,predicted_suppression,0.25
9,rap_plus_pathways,MYO1B,activate,-1.0,differential_expression_effect,0.7054155897786791,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.4193744615560062,0.04674574659556404,predicted_suppression,0.25
10,rap_plus_pathways,H4C3,inhibit,1.0,differential_expression_effect,0.705187779578552,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.4192605564559427,0.04673305011680432,predicted_suppression,0.25
11,rap_plus_pathways,PHGDH,inhibit,1.0,differential_expression_effect,0.7003715177248218,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.41685242552907753,0.046464626814015426,predicted_suppression,0.25
12,rap_plus_pathways,SDC2,activate,-1.0,differential_expression_effect,0.6971779366564773,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.4152556349949053,0.04628663990131773,predicted_suppression,0.25
13,rap_plus_pathways,DHTKD1,inhibit,1.0,differential_expression_effect,0.6908306961041671,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.4120820147187502,0.04593289101382169,predicted_suppression,0.25
14,rap_plus_pathways,NUDT3,inhibit,1.0,differential_expression_effect,0.6882075072090454,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.4107704202711894,0.04578669360004894,predicted_suppression,0.25
15,rap_plus_pathways,ZWINT,inhibit,1.0,differential_expression_effect,0.6869889853380513,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.4101611593356923,0.04571878207964865,predicted_suppression,0.25
16,rap_plus_pathways,YBX2,inhibit,1.0,differential_expression_effect,0.6835576591719393,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.4084454962526363,0.04552754498946835,predicted_suppression,0.25
17,rap_plus_pathways,ARHGAP11A,inhibit,1.0,differential_expression_effect,0.6796115438135014,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.40647243857341736,0.045307617304914095,predicted_suppression,0.25
18,rap_plus_pathways,NUF2,inhibit,1.0,differential_expression_effect,0.6675860052084984,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.40045966927091586,0.04463740150515017,predicted_suppression,0.25
19,rap_plus_pathways,FBXO17,inhibit,1.0,differential_expression_effect,0.6531246883732527,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.393229010853293,0.043831433194978904,predicted_suppression,0.25
20,rap_plus_pathways,NCF2,activate,-1.0,differential_expression_effect,0.6524182021795357,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.3928757677564345,0.04379205880810968,predicted_suppression,0.25
21,rap_plus_pathways,KIF14,inhibit,1.0,differential_expression_effect,0.6503130591297537,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.3918231962315435,0.04367473349079373,predicted_suppression,0.25
22,rap_plus_pathways,ENC1,activate,-1.0,differential_expression_effect,0.6496829350893555,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.3915081342113444,0.04363961497331542,predicted_suppression,0.25
23,rap_plus_pathways,H4C8,activate,-1.0,differential_expression_effect,0.6461169056612761,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.3897251194973047,0.04344087050592603,predicted_suppression,0.25
24,rap_plus_pathways,NCAPH,inhibit,1.0,differential_expression_effect,0.6304158464734002,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.38187458990336676,0.04256580800050403,predicted_suppression,0.25
25,rap_plus_pathways,RND1,activate,-1.0,differential_expression_effect,0.625772321910648,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.37955282762199066,0.042307011814256404,predicted_suppression,0.25
26,rap_plus_pathways,KIF20A,inhibit,1.0,differential_expression_effect,0.6085210341331331,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.3709271837332332,0.041345550875620814,predicted_suppression,0.25
27,rap_plus_pathways,SYTL2,activate,-1.0,differential_expression_effect,0.607813155021956,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.37057324417764465,0.04130609885769321,predicted_suppression,0.25
28,rap_plus_pathways,GPRC5A,activate,-1.0,differential_expression_effect,0.6065401780514027,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.369936755692368,0.04123515240727431,predicted_suppression,0.25
29,rap_plus_pathways,ANXA1,activate,-1.0,differential_expression_effect,0.6065387251303759,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.3699360292318546,0.04123507143205482,predicted_suppression,0.25
30,rap_plus_pathways,GAS2L3,inhibit,1.0,differential_expression_effect,0.6053413605080713,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.3693373469207023,0.04116833906236179,predicted_suppression,0.25
31,rap_plus_pathways,MACC1,activate,-1.0,differential_expression_effect,0.5963635313460357,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,1.0,0.3648484323396845,0.0406679803549793,predicted_suppression,0.25
32,rap_plus_pathways,IFI6,activate,-1.0,differential_expression_effect,0.8147518270098308,3.0,1,Interferon Alpha/Beta Signaling R-HSA-909733,0.40940627470332364,0.4807507616655194,0.07134448696219584,-0.07134448696219584,-0.06927021532841456,-9.388600284421384e-10,0,0.0,1.0,0.6073759135049154,-0.04333292294220322,predicted_worsening,0.25
33,rap_plus_pathways,ISG15,activate,-1.0,differential_expression_effect,0.6665757308663266,2.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.5845744202311228,0.1751681455277992,-0.1751681455277992,-0.16612384344826236,-4.268107175271458e-09,0,0.0,1.0,0.6999545320998299,-0.1226097373417056,predicted_worsening,0.25
34,rap_plus_pathways,IFI27,activate,-1.0,differential_expression_effect,0.6117934528541784,3.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.5845744202311228,0.1751681455277992,-0.1751681455277992,-0.16612384344826236,-4.268107175271458e-09,0,0.0,1.0,0.7058967264270891,-0.12365062050237739,predicted_worsening,0.25
35,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9608689456231277,0.551462670919804,-0.551462670919804,-0.5473165015230472,-1.8524564814247214e-06,0,0.0,1.0,0.476746799236664,-0.2629080632595183,predicted_worsening,0.25
36,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9608689456231277,0.551462670919804,-0.551462670919804,-0.5473165015230472,-1.8524564814247214e-06,0,0.0,1.0,0.47876831847577345,-0.2640228556584334,predicted_worsening,0.25
37,rap_plus_pathways,AURKB,inhibit,1.0,differential_expression_effect,0.6030594551555394,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8775271125784174,0.4681208378750938,-0.4681208378750938,-0.45037797136875,-2.0699826266660488e-07,0,0.0,1.0,0.5681963942444364,-0.26598457215131266,predicted_worsening,0.25
38,rap_plus_pathways,PBK,inhibit,1.0,differential_expression_effect,0.6421132486951168,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9608689456231277,0.551462670919804,-0.551462670919804,-0.5473165015230472,-1.8524564814247214e-06,0,0.0,1.0,0.487723291014225,-0.2689611887325014,predicted_worsening,0.25
39,rap_plus_pathways,CDC20,inhibit,1.0,differential_expression_effect,0.6363605104807625,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8775271125784174,0.4681208378750938,-0.4681208378750938,-0.45037797136875,-2.0699826266660488e-07,0,0.0,1.0,0.5848469219070479,-0.2737790311117968,predicted_worsening,0.25
40,rap_plus_pathways,PLK1,inhibit,1.0,differential_expression_effect,0.6453224467779706,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8775271125784174,0.4681208378750938,-0.4681208378750938,-0.45037797136875,-2.0699826266660488e-07,0,0.0,1.0,0.5893278900556519,-0.27587666567601293,predicted_worsening,0.25
41,rap_plus_pathways,CCNA2,inhibit,1.0,differential_expression_effect,0.6722182796119277,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9608689456231277,0.551462670919804,-0.551462670919804,-0.5473165015230472,-1.8524564814247214e-06,0,0.0,1.0,0.5027758064726305,-0.2772620891112553,predicted_worsening,0.25
42,rap_plus_pathways,KIF11,inhibit,1.0,differential_expression_effect,0.6880991043016356,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9608689456231277,0.551462670919804,-0.551462670919804,-0.5473165015230472,-1.8524564814247214e-06,0,0.0,1.0,0.5107162188174844,-0.28164093011115304,predicted_worsening,0.25
43,rap_plus_pathways,PRC1,inhibit,1.0,differential_expression_effect,0.6915602903572053,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9608689456231277,0.551462670919804,-0.551462670919804,-0.5473165015230472,-1.8524564814247214e-06,0,0.0,1.0,0.5124468118452693,-0.2825952875645305,predicted_worsening,0.25
44,rap_plus_pathways,H2AZ1,inhibit,1.0,differential_expression_effect,0.6153880489342868,3.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8775271125784174,0.4681208378750938,-0.4681208378750938,-0.45037797136875,-2.0699826266660488e-07,0,0.0,1.0,0.6076940244671434,-0.2844742359052469,predicted_worsening,0.25
45,rap_plus_pathways,CKS1B,inhibit,1.0,differential_expression_effect,0.6875863313758503,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8775271125784174,0.4681208378750938,-0.4681208378750938,-0.45037797136875,-2.0699826266660488e-07,0,0.0,1.0,0.6104598323545918,-0.2857689682109208,predicted_worsening,0.25
46,rap_plus_pathways,LMNB1,inhibit,1.0,differential_expression_effect,0.6887235532582613,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8775271125784174,0.4681208378750938,-0.4681208378750938,-0.45037797136875,-2.0699826266660488e-07,0,0.0,1.0,0.6110284432957973,-0.2860351468411429,predicted_worsening,0.25
47,rap_plus_pathways,E2F1,inhibit,1.0,transition_model_effect,0.6874416343554115,3.0,1,G2-M Checkpoint,0.40940627470332364,0.9608689456231277,0.551462670919804,-0.551462670919804,-0.5473165015230472,-1.8524564814247214e-06,0,0.0,1.0,0.5437208171777057,-0.29984173407551606,predicted_worsening,0.25
48,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8775271125784174,0.4681208378750938,-0.4681208378750938,-0.45037797136875,-2.0699826266660488e-07,0,0.0,1.0,0.668776334293376,-0.313068137960449,predicted_worsening,0.25
49,rap_plus_pathways,CENPF,inhibit,1.0,differential_expression_effect,0.6703024014578206,4.0,1,G2-M Checkpoint,0.40940627470332364,0.9608689456231277,0.551462670919804,-0.551462670919804,-0.5473165015230472,-1.8524564814247214e-06,0,0.0,1.0,0.5684845340622436,-0.31349799953056523,predicted_worsening,0.25
50,rap_plus_pathways,TOP2A,inhibit,1.0,differential_expression_effect,0.7809166065664604,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8775271125784174,0.4681208378750938,-0.4681208378750938,-0.45037797136875,-2.0699826266660488e-07,0,0.0,1.0,0.7237916366165635,-0.33882194737993115,predicted_worsening,0.25
1,rap_plus_pathways,HMGB2,inhibit,1.0,differential_expression_effect,0.7573902312818401,3.0,1,E2F Targets,0.40940627470332364,0.042428382177726987,-0.36697789252559665,0.36697789252559665,0.3927038292508158,0.7569085937530482,79508,1.0,1.0,0.57869511564092,0.21236831395276126,predicted_suppression,0.5
2,rap_plus_pathways,RRM2,inhibit,1.0,differential_expression_effect,0.6884224623231245,2.0,1,E2F Targets,0.40940627470332364,0.042428382177726987,-0.36697789252559665,0.36697789252559665,0.3927038292508158,0.7569085937530482,79508,1.0,1.0,0.5108778978282289,0.18748089428291054,predicted_suppression,0.5
3,rap_plus_pathways,GINS1,inhibit,1.0,differential_expression_effect,0.6352045905748,2.0,1,E2F Targets,0.40940627470332364,0.042428382177726987,-0.36697789252559665,0.36697789252559665,0.3927038292508158,0.7569085937530482,79508,1.0,1.0,0.48426896195406666,0.17771600307346172,predicted_suppression,0.5
4,rap_plus_pathways,MELK,inhibit,1.0,differential_expression_effect,0.5980906638233262,2.0,1,E2F Targets,0.40940627470332364,0.042428382177726987,-0.36697789252559665,0.36697789252559665,0.3927038292508158,0.7569085937530482,79508,1.0,1.0,0.46571199857832973,0.1709060077621591,predicted_suppression,0.5
5,rap_plus_pathways,KRT80,activate,-1.0,differential_expression_effect,0.6995790414627282,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.16334995648781053,-0.24605631821551305,0.24605631821551305,0.2801405613181477,0.4767346982770068,79508,1.0,1.0,0.5164561873980308,0.1270773079907805,predicted_suppression,0.5
6,rap_plus_pathways,IVL,activate,-1.0,differential_expression_effect,0.6192567491510668,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.16334995648781053,-0.24605631821551305,0.24605631821551305,0.2801405613181477,0.4767346982770068,79508,1.0,1.0,0.4762950412422,0.11719540423236167,predicted_suppression,0.5
7,rap_plus_pathways,CLU,activate,-1.0,differential_expression_effect,0.7603539739481504,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.44684365364074186,0.09605116217180396,predicted_suppression,0.5
8,rap_plus_pathways,BCAS1,activate,-1.0,differential_expression_effect,0.6837812817613224,3.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.4418906408806612,0.09498648859306714,predicted_suppression,0.5
9,rap_plus_pathways,MYO1B,activate,-1.0,differential_expression_effect,0.7054155897786791,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.4193744615560062,0.09014652908109733,predicted_suppression,0.5
10,rap_plus_pathways,H4C3,inhibit,1.0,differential_expression_effect,0.705187779578552,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.4192605564559427,0.09012204463972895,predicted_suppression,0.5
11,rap_plus_pathways,PHGDH,inhibit,1.0,differential_expression_effect,0.7003715177248218,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.41685242552907753,0.08960440547823999,predicted_suppression,0.5
12,rap_plus_pathways,SDC2,activate,-1.0,differential_expression_effect,0.6971779366564773,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.4152556349949053,0.08926116778133518,predicted_suppression,0.5
13,rap_plus_pathways,DHTKD1,inhibit,1.0,differential_expression_effect,0.6908306961041671,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.4120820147187502,0.08857898305445579,predicted_suppression,0.5
14,rap_plus_pathways,NUDT3,inhibit,1.0,differential_expression_effect,0.6882075072090454,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.4107704202711894,0.08829704960869716,predicted_suppression,0.5
15,rap_plus_pathways,ZWINT,inhibit,1.0,differential_expression_effect,0.6869889853380513,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.4101611593356923,0.0881660860816479,predicted_suppression,0.5
16,rap_plus_pathways,YBX2,inhibit,1.0,differential_expression_effect,0.6835576591719393,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.4084454962526363,0.0877972961666964,predicted_suppression,0.5
17,rap_plus_pathways,ARHGAP11A,inhibit,1.0,differential_expression_effect,0.6796115438135014,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.40647243857341736,0.08737317806279836,predicted_suppression,0.5
18,rap_plus_pathways,NUF2,inhibit,1.0,differential_expression_effect,0.6675860052084984,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.40045966927091586,0.08608070479016562,predicted_suppression,0.5
19,rap_plus_pathways,FBXO17,inhibit,1.0,differential_expression_effect,0.6531246883732527,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.393229010853293,0.08452644047730958,predicted_suppression,0.5
20,rap_plus_pathways,NCF2,activate,-1.0,differential_expression_effect,0.6524182021795357,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.3928757677564345,0.08445050919864874,predicted_suppression,0.5
21,rap_plus_pathways,KIF14,inhibit,1.0,differential_expression_effect,0.6503130591297537,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.3918231962315435,0.08422425395834042,predicted_suppression,0.5
22,rap_plus_pathways,ENC1,activate,-1.0,differential_expression_effect,0.6496829350893555,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.3915081342113444,0.08415652988315271,predicted_suppression,0.5
